"","StandortID","KaboStatus","AktStandorttyp","x_200","y_200","Gemeinde","periode","p.dat","param_txt","einheit","WertOB","WertOB_tab","Klasse_OB","WertUB","WertUB_tab","Klasse_UB"
"186",6433,"NS","Acker",2695600,1270800,"Andelfingen",4,2010-04-14,"Quecksilber","ppm",0.03,"0.03","0",0,"<0.15","-1"
"187",6433,"NS","Acker",2695600,1270800,"Andelfingen",5,2015-03-13,"Quecksilber","ppm",0.03,"0.03","0",0.02,"0.02","0"
"188",6434,"NS","Acker",2698000,1266400,"Seuzach",1,1995-09-20,"Quecksilber","ppm",0,"<0.15","-1",NA,NA,NA
"189",6434,"NS","Acker",2698000,1266400,"Seuzach",2,2000-08-15,"Quecksilber","ppm",0.04,"0.04","0",0.05,"0.05","0"
"190",6434,"NS","Acker",2698000,1266400,"Seuzach",4,2010-03-31,"Quecksilber","ppm",0.04,"0.04","0",0.05,"0.05","0"
"191",6434,"NS","Acker",2698000,1266400,"Seuzach",5,2015-09-09,"Quecksilber","ppm",0.04,"0.04","0",0.05,"0.05","0"
"192",6435,"HS","Acker",2696400,1270200,"Dägerlen",1,1995-09-13,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"193",6435,"HS","Acker",2696400,1270200,"Dägerlen",2,2000-08-30,"Quecksilber","ppm",0.03,"0.03","0",0.02,"0.02","0"
"194",6435,"HS","Acker",2696400,1270200,"Dägerlen",3,2005-04-06,"Quecksilber","ppm",0.03,"0.03","0",0,"<0.15","-1"
"195",6435,"HS","Acker",2696400,1270200,"Dägerlen",4,2010-07-21,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"196",6435,"HS","Acker",2696400,1270200,"Dägerlen",5,2015-11-04,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"197",6435,"HS","Acker",2696400,1270200,"Dägerlen",6,2020-05-28,"Quecksilber","ppm",0.03,"0.03","0",0,"<0.15","-1"
"198",6436,"NS","Acker",2695600,1269600,"Dägerlen",1,1995-09-13,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"199",6436,"NS","Acker",2695600,1269600,"Dägerlen",2,2000-07-26,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"200",6436,"NS","Acker",2695600,1269600,"Dägerlen",4,2010-07-21,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"201",6436,"NS","Acker",2695600,1269600,"Dägerlen",5,2015-03-17,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"202",6437,"NS","Acker",2697200,1271400,"Thalheim a.d.T",1,1995-09-14,"Quecksilber","ppm",0.05,"0.05","0",0.03,"0.03","0"
"203",6437,"NS","Acker",2697200,1271400,"Thalheim a.d.T",2,2000-10-25,"Quecksilber","ppm",0.04,"0.04","0",0.02,"0.02","0"
"204",6437,"NS","Acker",2697200,1271400,"Thalheim a.d.T",4,2010-03-25,"Quecksilber","ppm",0.04,"0.04","0",0.03,"0.03","0"
"205",6437,"NS","Acker",2697200,1271400,"Thalheim a.d.T",5,2015-03-12,"Quecksilber","ppm",0.04,"0.04","0",0.02,"0.02","0"
"206",6438,"NS","Acker",2696200,1274800,"Ossingen",1,1995-09-05,"Quecksilber","ppm",0,"<0.15","-1",0.03,"0.03","0"
"207",6438,"NS","Acker",2696200,1274800,"Ossingen",2,2000-08-02,"Quecksilber","ppm",0.04,"0.04","0",0.03,"0.03","0"
"208",6438,"NS","Acker",2696200,1274800,"Ossingen",4,2010-03-25,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"209",6438,"NS","Acker",2696200,1274800,"Ossingen",5,2015-03-18,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"210",6439,"NS","Acker",2694200,1270600,"Andelfingen",1,1995-09-14,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"211",6439,"NS","Acker",2694200,1270600,"Andelfingen",2,2000-08-20,"Quecksilber","ppm",0.04,"0.04","0",0.03,"0.03","0"
"212",6439,"NS","Acker",2694200,1270600,"Andelfingen",4,2010-04-14,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"213",6439,"NS","Acker",2694200,1270600,"Andelfingen",5,2015-03-19,"Quecksilber","ppm",0.04,"0.04","0",0.03,"0.03","0"
"214",6440,"NS","Acker",2687600,1267800,"Berg a.I.",1,1995-09-08,"Quecksilber","ppm",0.04,"0.04","0",0.03,"0.03","0"
"215",6440,"NS","Acker",2687600,1267800,"Berg a.I.",2,2000-08-03,"Quecksilber","ppm",0.03,"0.03","0",0.02,"0.02","0"
"216",6440,"NS","Acker",2687600,1267800,"Berg a.I.",4,2010-08-04,"Quecksilber","ppm",0.03,"0.03","0",0.02,"0.02","0"
"217",6440,"NS","Acker",2687600,1267800,"Berg a.I.",5,2015-08-26,"Quecksilber","ppm",0.03,"0.03","0",0.02,"0.02","0"
"218",6441,"NS","Acker",2694800,1272800,"Kleinandelfingen",1,1995-09-05,"Quecksilber","ppm",0.05,"0.05","0",NA,NA,NA
"219",6441,"NS","Acker",2694800,1272800,"Kleinandelfingen",2,2000-10-18,"Quecksilber","ppm",0.05,"0.05","0",0.03,"0.03","0"
"220",6441,"NS","Acker",2694800,1272800,"Kleinandelfingen",3,2005-05-19,"Quecksilber","ppm",0.05,"0.05","0",0.02,"0.02","0"
"221",6441,"NS","Acker",2694800,1272800,"Kleinandelfingen",4,2010-04-07,"Quecksilber","ppm",0.05,"0.05","0",0,"<0.15","-1"
"222",6441,"NS","Acker",2694800,1272800,"Kleinandelfingen",5,2015-03-12,"Quecksilber","ppm",0.05,"0.05","0",0.02,"0.02","0"
"223",6442,"NS","Acker",2692000,1270600,"Humlikon",1,1995-09-06,"Quecksilber","ppm",0.06,"0.06","0",0.02,"0.02","0"
"224",6442,"NS","Acker",2692000,1270600,"Humlikon",2,2000-11-01,"Quecksilber","ppm",0.05,"0.05","0",NA,NA,NA
"225",6442,"NS","Acker",2692000,1270600,"Humlikon",4,2010-04-14,"Quecksilber","ppm",0.05,"0.05","0",0.02,"0.02","0"
"226",6442,"NS","Acker",2692000,1270600,"Humlikon",5,2015-03-19,"Quecksilber","ppm",0.05,"0.05","0",0.01,"0.01","0"
"227",6444,"NS","Grünland",2692800,1269800,"Humlikon",1,1995-09-08,"Quecksilber","ppm",0.01,"0.01","0",NA,NA,NA
"228",6444,"NS","Grünland",2692800,1269800,"Humlikon",2,2000-07-25,"Quecksilber","ppm",0.05,"0.05","0",NA,NA,NA
"229",6444,"NS","Grünland",2692800,1269800,"Humlikon",4,2010-04-21,"Quecksilber","ppm",0.05,"0.05","0",0.02,"0.02","0"
"230",6444,"NS","Grünland",2692800,1269800,"Humlikon",5,2015-04-22,"Quecksilber","ppm",0.05,"0.05","0",0.01,"0.01","0"
"231",6445,"NS","Grünland",2687200,1268600,"Berg a.I.",1,1995-09-28,"Quecksilber","ppm",0,"<0.15","-1",NA,NA,NA
"232",6445,"NS","Grünland",2687200,1268600,"Berg a.I.",2,2000-08-22,"Quecksilber","ppm",0.03,"0.03","0",0.02,"0.02","0"
"233",6445,"NS","Grünland",2687200,1268600,"Berg a.I.",4,2010-03-24,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"234",6445,"NS","Grünland",2687200,1268600,"Berg a.I.",5,2015-04-30,"Quecksilber","ppm",0.03,"0.03","0",0.02,"0.02","0"
"235",6447,"NS","Grünland",2689600,1268600,"Buch a.I.",1,1995-09-08,"Quecksilber","ppm",0,"<0.15","-1",NA,NA,NA
"236",6447,"NS","Grünland",2689600,1268600,"Buch a.I.",2,2000-08-30,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"237",6447,"NS","Grünland",2689600,1268600,"Buch a.I.",4,2010-03-24,"Quecksilber","ppm",0.04,"0.04","0",0.05,"0.05","0"
"238",6447,"NS","Grünland",2689600,1268600,"Buch a.I.",5,2015-04-30,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"239",6448,"NS","Acker",2696400,1269400,"Dägerlen",1,1995-09-21,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"240",6448,"NS","Acker",2696400,1269400,"Dägerlen",2,2000-08-16,"Quecksilber","ppm",0.03,"0.03","0",0.02,"0.02","0"
"241",6448,"NS","Acker",2696400,1269400,"Dägerlen",3,2005-08-11,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"242",6448,"NS","Acker",2696400,1269400,"Dägerlen",4,2010-04-15,"Quecksilber","ppm",0.03,"0.03","0",0,"<0.15","-1"
"243",6448,"NS","Acker",2696400,1269400,"Dägerlen",5,2015-04-08,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"244",6449,"NS","Grünland",2692200,1270600,"Humlikon",1,1995-09-06,"Quecksilber","ppm",0.08,"0.08","0",0.03,"0.03","0"
"245",6449,"NS","Grünland",2692200,1270600,"Humlikon",2,2000-08-03,"Quecksilber","ppm",0.08,"0.08","0",0.02,"0.02","0"
"246",6449,"NS","Grünland",2692200,1270600,"Humlikon",4,2010-04-21,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"247",6449,"NS","Grünland",2692200,1270600,"Humlikon",5,2015-04-22,"Quecksilber","ppm",0.07,"0.07","0",0.02,"0.02","0"
"248",6450,"HS","Grünland",2697600,1269800,"Dägerlen",1,1995-09-14,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"249",6450,"HS","Grünland",2697600,1269800,"Dägerlen",2,2000-08-23,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"250",6450,"HS","Grünland",2697600,1269800,"Dägerlen",3,2005-04-06,"Quecksilber","ppm",0.04,"0.04","0",0.05,"0.05","0"
"251",6450,"HS","Grünland",2697600,1269800,"Dägerlen",4,2010-04-21,"Quecksilber","ppm",0.04,"0.04","0",0.05,"0.05","0"
"252",6450,"HS","Grünland",2697600,1269800,"Dägerlen",5,2015-04-22,"Quecksilber","ppm",0.05,"0.05","0",0.05,"0.05","0"
"253",6450,"HS","Grünland",2697600,1269800,"Dägerlen",6,2020-06-03,"Quecksilber","ppm",0.04,"0.04","0",0.11,"0.11","0"
"254",6451,"NS","Acker",2693200,1275000,"Kleinandelfingen",1,1995-09-06,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"255",6451,"NS","Acker",2693200,1275000,"Kleinandelfingen",2,2000-08-02,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"256",6451,"NS","Acker",2693200,1275000,"Kleinandelfingen",3,2005-09-14,"Quecksilber","ppm",0.04,"0.04","0",0.03,"0.03","0"
"257",6451,"NS","Acker",2693200,1275000,"Kleinandelfingen",4,2010-04-07,"Quecksilber","ppm",0.03,"0.03","0",0,"<0.15","-1"
"258",6451,"NS","Acker",2693200,1275000,"Kleinandelfingen",5,2015-03-25,"Quecksilber","ppm",0.03,"0.03","0",0.03,"0.03","0"
"259",6452,"HS","Grünland",2694600,1273200,"Kleinandelfingen",1,1995-09-06,"Quecksilber","ppm",0.08,"0.08","0",0.03,"0.03","0"
"260",6452,"HS","Grünland",2694600,1273200,"Kleinandelfingen",2,2000-07-25,"Quecksilber","ppm",0.08,"0.08","0",0.02,"0.02","0"
"261",6452,"HS","Grünland",2694600,1273200,"Kleinandelfingen",3,2005-04-06,"Quecksilber","ppm",0.08,"0.08","0",0.03,"0.03","0"
"262",6452,"HS","Grünland",2694600,1273200,"Kleinandelfingen",4,2010-03-24,"Quecksilber","ppm",0.08,"0.08","0",0,"<0.15","-1"
"263",6452,"HS","Grünland",2694600,1273200,"Kleinandelfingen",5,2015-03-25,"Quecksilber","ppm",0.08,"0.08","0",0.03,"0.03","0"
"264",6452,"HS","Grünland",2694600,1273200,"Kleinandelfingen",6,2020-07-01,"Quecksilber","ppm",0.07,"0.07","0",0,"<0.15","-1"
"265",6453,"NS","Wald",2696200,1268200,"Dägerlen",1,1995-09-14,"Quecksilber","ppm",0.08,"0.08","0",0.06,"0.06","0"
"266",6453,"NS","Wald",2696200,1268200,"Dägerlen",2,2000-07-19,"Quecksilber","ppm",0,"<0.15","-1",0.05,"0.05","0"
"267",6453,"NS","Wald",2696200,1268200,"Dägerlen",3,2005-11-09,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"268",6453,"NS","Wald",2696200,1268200,"Dägerlen",4,2010-10-06,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"269",6453,"NS","Wald",2696200,1268200,"Dägerlen",5,2015-07-08,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"270",6454,"HS","Acker",2689600,1269400,"Volken",1,1995-09-08,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"271",6454,"HS","Acker",2689600,1269400,"Volken",2,2000-10-18,"Quecksilber","ppm",0.02,"0.02","0",0,"<0.15","-1"
"272",6454,"HS","Acker",2689600,1269400,"Volken",3,2005-04-06,"Quecksilber","ppm",0.02,"0.02","0",0,"<0.15","-1"
"273",6454,"HS","Acker",2689600,1269400,"Volken",4,2010-04-15,"Quecksilber","ppm",0.02,"0.02","0",0.01,"0.01","0"
"274",6454,"HS","Acker",2689600,1269400,"Volken",5,2015-03-19,"Quecksilber","ppm",0.02,"0.02","0",0.01,"0.01","0"
"275",6454,"HS","Acker",2689600,1269400,"Volken",6,2020-11-05,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"276",6455,"NS","Acker",2696600,1267800,"Hettlingen",1,1995-09-21,"Quecksilber","ppm",0,"<0.15","-1",NA,NA,NA
"277",6455,"NS","Acker",2696600,1267800,"Hettlingen",2,2000-08-15,"Quecksilber","ppm",0.04,"0.04","0",0.03,"0.03","0"
"278",6455,"NS","Acker",2696600,1267800,"Hettlingen",4,2010-03-31,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"279",6455,"NS","Acker",2696600,1267800,"Hettlingen",5,2015-03-11,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"280",6456,"NS","Acker",2693400,1266600,"Neftenbach",1,1995-09-27,"Quecksilber","ppm",0,"<0.15","-1",NA,NA,NA
"281",6456,"NS","Acker",2693400,1266600,"Neftenbach",2,2000-08-16,"Quecksilber","ppm",0.04,"0.04","0",NA,NA,NA
"282",6456,"NS","Acker",2693400,1266600,"Neftenbach",4,2010-04-08,"Quecksilber","ppm",0.04,"0.04","0",0.01,"0.01","0"
"283",6456,"NS","Acker",2693400,1266600,"Neftenbach",5,2015-04-09,"Quecksilber","ppm",0.04,"0.04","0",0.01,"0.01","0"
"284",6457,"NS","Acker",2692600,1268000,"Neftenbach",1,1995-09-27,"Quecksilber","ppm",0.05,"0.05","0",NA,NA,NA
"285",6457,"NS","Acker",2692600,1268000,"Neftenbach",2,2000-11-01,"Quecksilber","ppm",0.05,"0.05","0",NA,NA,NA
"286",6457,"NS","Acker",2692600,1268000,"Neftenbach",4,2010-04-08,"Quecksilber","ppm",0.05,"0.05","0",0.02,"0.02","0"
"287",6457,"NS","Acker",2692600,1268000,"Neftenbach",5,2015-04-09,"Quecksilber","ppm",0.04,"0.04","0",0.02,"0.02","0"
"288",6457,"NS","Acker",2692600,1268000,"Neftenbach",6,2024-04-04,"Quecksilber","ppm",NA,NA,NA,NA,NA,NA
"289",6458,"NS","Acker",2693400,1268400,"Henggart",1,1995-09-06,"Quecksilber","ppm",0.07,"0.07","0",0.06,"0.06","0"
"290",6458,"NS","Acker",2693400,1268400,"Henggart",2,2000-08-16,"Quecksilber","ppm",0.07,"0.07","0",0.06,"0.06","0"
"291",6458,"NS","Acker",2693400,1268400,"Henggart",3,2005-08-11,"Quecksilber","ppm",0.08,"0.08","0",0.07,"0.07","0"
"292",6458,"NS","Acker",2693400,1268400,"Henggart",4,2010-04-08,"Quecksilber","ppm",0.07,"0.07","0",0,"<0.15","-1"
"293",6458,"NS","Acker",2693400,1268400,"Henggart",5,2015-03-19,"Quecksilber","ppm",0.07,"0.07","0",0.06,"0.06","0"
"294",6459,"NS","Acker",2693200,1274800,"Kleinandelfingen",1,1995-10-30,"Quecksilber","ppm",0.04,"0.04","0",NA,NA,NA
"295",6459,"NS","Acker",2693200,1274800,"Kleinandelfingen",2,2000-08-30,"Quecksilber","ppm",0.04,"0.04","0",NA,NA,NA
"296",6459,"NS","Acker",2693200,1274800,"Kleinandelfingen",3,2005-08-10,"Quecksilber","ppm",0.04,"0.04","0",NA,NA,NA
"297",6459,"NS","Acker",2693200,1274800,"Kleinandelfingen",4,2010-04-07,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"298",6459,"NS","Acker",2693200,1274800,"Kleinandelfingen",5,2015-03-25,"Quecksilber","ppm",0.03,"0.03","0",0.01,"0.01","0"
"299",6566,"NS","Acker",2694000,1258200,"Brütten",1,1996-07-18,"Quecksilber","ppm",0.06,"0.06","0",0.03,"0.03","0"
"300",6566,"NS","Acker",2694000,1258200,"Brütten",2,2001-03-28,"Quecksilber","ppm",0.07,"0.07","0",NA,NA,NA
"301",6566,"NS","Acker",2694000,1258200,"Brütten",3,2006-08-08,"Quecksilber","ppm",0.07,"0.07","0",0.03,"0.03","0"
"302",6566,"NS","Acker",2694000,1258200,"Brütten",4,2011-05-19,"Quecksilber","ppm",0.06,"0.06","0",0.04,"0.04","0"
"303",6566,"NS","Acker",2694000,1258200,"Brütten",5,2016-03-30,"Quecksilber","ppm",0.06,"0.06","0",0.03,"0.03","0"
"304",6570,"NS","Acker",2694800,1240600,"Egg",1,1996-08-06,"Quecksilber","ppm",0.05,"0.05","0",0.03,"0.03","0"
"305",6570,"NS","Acker",2694800,1240600,"Egg",2,2001-04-05,"Quecksilber","ppm",0.06,"0.06","0",NA,NA,NA
"306",6570,"NS","Acker",2694800,1240600,"Egg",3,2006-05-04,"Quecksilber","ppm",0.05,"0.05","0",0.04,"0.04","0"
"307",6570,"NS","Acker",2694800,1240600,"Egg",4,2011-06-22,"Quecksilber","ppm",0.05,"0.05","0",0.04,"0.04","0"
"308",6570,"NS","Acker",2694800,1240600,"Egg",5,2016-08-10,"Quecksilber","ppm",0.05,"0.05","0",0.04,"0.04","0"
"309",7089,"NS","Wald",2676800,1257200,"Buchs",1,1996-06-26,"Quecksilber","ppm",0.12,"0.12","0",0.02,"0.02","0"
"310",7089,"NS","Wald",2676800,1257200,"Buchs",2,2001-11-16,"Quecksilber","ppm",0.1,"0.1","0",NA,NA,NA
"311",7089,"NS","Wald",2676800,1257200,"Buchs",3,2006-07-05,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"312",7089,"NS","Wald",2676800,1257200,"Buchs",4,2011-04-20,"Quecksilber","ppm",0,"<0.15","-1",NA,NA,NA
"313",7089,"NS","Wald",2676800,1257200,"Buchs",5,2016-08-25,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"314",7089,"NS","Wald",2676800,1257200,"Buchs",6,2021-08-18,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"315",7090,"NS","Wald",2679200,1256800,"Niederhasli",1,1996-06-26,"Quecksilber","ppm",0.08,"0.08","0",0.11,"0.11","0"
"316",7090,"NS","Wald",2679200,1256800,"Niederhasli",2,2001-11-15,"Quecksilber","ppm",0,"<0.15","-1",NA,NA,NA
"317",7090,"NS","Wald",2679200,1256800,"Niederhasli",3,2006-06-14,"Quecksilber","ppm",0,"<0.15","-1",0.04,"0.04","0"
"318",7090,"NS","Wald",2679200,1256800,"Niederhasli",4,2011-05-31,"Quecksilber","ppm",0,"<0.15","-1",NA,NA,NA
"319",7090,"NS","Wald",2679200,1256800,"Niederhasli",5,2016-06-15,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"320",7090,"NS","Wald",2679200,1256800,"Niederhasli",6,2021-08-04,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"321",7091,"NS","Wald",2679800,1256200,"Niederhasli",1,1996-06-26,"Quecksilber","ppm",0.09,"0.09","0",0.03,"0.03","0"
"322",7091,"NS","Wald",2679800,1256200,"Niederhasli",2,2001-11-15,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"323",7091,"NS","Wald",2679800,1256200,"Niederhasli",3,2006-07-05,"Quecksilber","ppm",0,"<0.15","-1",0.03,"0.03","0"
"324",7091,"NS","Wald",2679800,1256200,"Niederhasli",4,2011-05-31,"Quecksilber","ppm",0,"<0.15","-1",NA,NA,NA
"325",7091,"NS","Wald",2679800,1256200,"Niederhasli",5,2016-08-25,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"326",7091,"NS","Wald",2679800,1256200,"Niederhasli",6,2021-09-21,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"327",7092,"NS","Wald",2686000,1254800,"Opfikon",1,1996-06-14,"Quecksilber","ppm",0.09,"0.09","0",0.03,"0.03","0"
"328",7092,"NS","Wald",2686000,1254800,"Opfikon",2,2001-08-29,"Quecksilber","ppm",0.11,"0.11","0",NA,NA,NA
"329",7092,"NS","Wald",2686000,1254800,"Opfikon",3,2006-05-24,"Quecksilber","ppm",0,"<0.15","-1",0.04,"0.04","0"
"330",7092,"NS","Wald",2686000,1254800,"Opfikon",4,2011-05-25,"Quecksilber","ppm",0,"<0.15","-1",NA,NA,NA
"331",7092,"NS","Wald",2686000,1254800,"Opfikon",5,2016-07-27,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"332",7092,"NS","Wald",2686000,1254800,"Opfikon",6,2021-09-14,"Quecksilber","ppm",0,"<0.15","-1",0,"<0.15","-1"
"333",7093,"NS","Acker",2695200,1239400,"Egg",1,1996-09-03,"Quecksilber","ppm",0.05,"0.05","0",0.03,"0.03","0"
"334",7093,"NS","Acker",2695200,1239400,"Egg",2,2001-06-01,"Quecksilber","ppm",0.06,"0.06","0",NA,NA,NA
"335",7093,"NS","Acker",2695200,1239400,"Egg",3,2006-09-21,"Quecksilber","ppm",0.06,"0.06","0",0.05,"0.05","0"
"336",7093,"NS","Acker",2695200,1239400,"Egg",4,2011-05-02,"Quecksilber","ppm",0.05,"0.05","0",0.04,"0.04","0"
"337",7093,"NS","Acker",2695200,1239400,"Egg",5,2016-05-04,"Quecksilber","ppm",0.06,"0.06","0",0.04,"0.04","0"
"338",7094,"NS","Grünland",2701800,1240200,"Gossau",1,1996-08-06,"Quecksilber","ppm",0.06,"0.06","0",0.02,"0.02","0"
"339",7094,"NS","Grünland",2701800,1240200,"Gossau",2,2001-02-22,"Quecksilber","ppm",0.07,"0.07","0",NA,NA,NA
"340",7094,"NS","Grünland",2701800,1240200,"Gossau",3,2006-05-10,"Quecksilber","ppm",0.06,"0.06","0",NA,NA,NA
"341",7094,"NS","Grünland",2701800,1240200,"Gossau",4,2011-08-25,"Quecksilber","ppm",0.06,"0.06","0",0,"<0.15","-1"
"342",7094,"NS","Grünland",2701800,1240200,"Gossau",5,2016-05-18,"Quecksilber","ppm",0.06,"0.06","0",0.02,"0.02","0"
"343",7095,"NS","Grünland",2699200,1241600,"Gossau",1,1996-07-24,"Quecksilber","ppm",0.05,"0.05","0",0.03,"0.03","0"
"344",7095,"NS","Grünland",2699200,1241600,"Gossau",2,2001-02-22,"Quecksilber","ppm",0.06,"0.06","0",NA,NA,NA
"345",7095,"NS","Grünland",2699200,1241600,"Gossau",3,2006-04-04,"Quecksilber","ppm",0.05,"0.05","0",0.03,"0.03","0"
"346",7095,"NS","Grünland",2699200,1241600,"Gossau",4,2011-06-09,"Quecksilber","ppm",0.05,"0.05","0",NA,NA,NA
"347",7095,"NS","Grünland",2699200,1241600,"Gossau",5,2016-05-18,"Quecksilber","ppm",0.05,"0.05","0",0.03,"0.03","0"
"348",7096,"HS","Grünland",2700400,1239400,"Gossau",1,1996-08-13,"Quecksilber","ppm",0.05,"0.05","0",0.03,"0.03","0"
"349",7096,"HS","Grünland",2700400,1239400,"Gossau",2,2001-05-04,"Quecksilber","ppm",0.05,"0.05","0",0,"<0.15","-1"
"350",7096,"HS","Grünland",2700400,1239400,"Gossau",3,2006-04-04,"Quecksilber","ppm",0.05,"0.05","0",0.04,"0.04","0"
"351",7096,"HS","Grünland",2700400,1239400,"Gossau",4,2011-09-15,"Quecksilber","ppm",0.05,"0.05","0",0.04,"0.04","0"
"352",7096,"HS","Grünland",2700400,1239400,"Gossau",5,2016-06-08,"Quecksilber","ppm",0.05,"0.05","0",0.04,"0.04","0"
"353",7096,"HS","Grünland",2700400,1239400,"Gossau",6,2021-06-23,"Quecksilber","ppm",0.05,"0.05","0",0.05,"0.05","0"
"354",7097,"NS","Grünland",2701600,1238000,"Gossau",1,1996-07-23,"Quecksilber","ppm",0.11,"0.11","0",0.04,"0.04","0"
"355",7097,"NS","Grünland",2701600,1238000,"Gossau",2,2001-03-15,"Quecksilber","ppm",0.05,"0.05","0",0.05,"0.05","0"
"356",7097,"NS","Grünland",2701600,1238000,"Gossau",3,2006-04-04,"Quecksilber","ppm",0.04,"0.04","0",0.05,"0.05","0"
"357",7097,"NS","Grünland",2701600,1238000,"Gossau",4,2011-05-02,"Quecksilber","ppm",0.04,"0.04","0",0.05,"0.05","0"
"358",7097,"NS","Grünland",2701600,1238000,"Gossau",5,2016-04-07,"Quecksilber","ppm",0.05,"0.05","0",0.05,"0.05","0"
"359",7098,"NS","Grünland",2701200,1236600,"Grüningen",1,1996-07-23,"Quecksilber","ppm",0.08,"0.08","0",0.04,"0.04","0"
"360",7098,"NS","Grünland",2701200,1236600,"Grüningen",2,2001-03-15,"Quecksilber","ppm",0.05,"0.05","0",NA,NA,NA
"361",7098,"NS","Grünland",2701200,1236600,"Grüningen",3,2006-05-17,"Quecksilber","ppm",0.05,"0.05","0",0.04,"0.04","0"
"362",7098,"NS","Grünland",2701200,1236600,"Grüningen",4,2011-05-04,"Quecksilber","ppm",0.05,"0.05","0",NA,NA,NA
"363",7098,"NS","Grünland",2701200,1236600,"Grüningen",5,2016-08-31,"Quecksilber","ppm",0.05,"0.05","0",0.04,"0.04","0"
"364",7099,"NS","Grünland",2699000,1238200,"Grüningen",1,1996-08-13,"Quecksilber","ppm",0.05,"0.05","0",0.02,"0.02","0"
"365",7099,"NS","Grünland",2699000,1238200,"Grüningen",2,2001-03-15,"Quecksilber","ppm",0.05,"0.05","0",NA,NA,NA
"366",7099,"NS","Grünland",2699000,1238200,"Grüningen",3,2006-04-20,"Quecksilber","ppm",0.05,"0.05","0",0.02,"0.02","0"
"367",7099,"NS","Grünland",2699000,1238200,"Grüningen",4,2011-06-22,"Quecksilber","ppm",0.05,"0.05","0",NA,NA,NA
"368",7099,"NS","Grünland",2699000,1238200,"Grüningen",5,2016-05-11,"Quecksilber","ppm",0.05,"0.05","0",0.02,"0.02","0"
"369",7100,"NS","Acker",2698200,1237200,"Grüningen",1,1996-08-13,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"370",7100,"NS","Acker",2698200,1237200,"Grüningen",2,2001-05-11,"Quecksilber","ppm",0.01,"0.01","0",0.05,"0.05","0"
"371",7100,"NS","Acker",2698200,1237200,"Grüningen",3,2006-04-20,"Quecksilber","ppm",0.04,"0.04","0",0.04,"0.04","0"
"372",7100,"NS","Acker",2698200,1237200,"Grüningen",4,2011-09-15,"Quecksilber","ppm",0.04,"0.04","0",0.05,"0.05","0"
"373",7100,"NS","Acker",2698200,1237200,"Grüningen",5,2016-05-26,"Quecksilber","ppm",0.05,"0.05","0",0.05,"0.05","0"
"374",7101,"HS","Acker",2679800,1265800,"Hochfelden",1,1996-08-07,"Quecksilber","ppm",0.08,"0.08","0",0.03,"0.03","0"
