StandortID,p.dat,periode,KaboStatus,AktStandorttyp,Parameter,WertOB,WertOB_tab,Klasse_OB,WertUB,WertUB_tab,Klasse_UB,param_txt,einheit
1631,2020-11-13,6,NS,Acker,LAGDICHT_BURG,0.92,0.92,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6398,1995-09-19,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6398,2000-07-19,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6398,2005-10-27,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6398,2010-09-02,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6398,2015-09-24,5,NS,Wald,LAGDICHT_BURG,1.21,1.21,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6398,2024-02-29,6,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6399,1995-09-07,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6399,2000-07-25,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6399,2005-09-06,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6399,2010-10-06,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6399,2015-07-09,5,NS,Wald,LAGDICHT_BURG,0.99,0.99,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6400,1995-09-19,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6400,2000-10-21,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6400,2005-11-23,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6400,2010-09-02,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6400,2015-05-13,5,NS,Wald,LAGDICHT_BURG,1.18,1.18,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6400,2024-03-07,6,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6401,1995-09-19,1,HS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6401,2000-10-12,2,HS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6401,2005-11-16,3,HS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6401,2010-06-17,4,HS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6401,2015-11-11,5,HS,Wald,LAGDICHT_BURG,1.31,1.31,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6401,2020-09-03,6,HS,Wald,LAGDICHT_BURG,1.3,1.3,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6402,1995-09-19,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6402,2000-07-19,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6402,2005-10-27,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6402,2010-06-17,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6402,2015-11-18,5,NS,Wald,LAGDICHT_BURG,1.03,1.03,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6402,2024-04-11,6,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6403,1995-09-20,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6403,2000-11-02,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6403,2005-09-15,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6403,2010-08-18,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6403,2015-10-08,5,NS,Wald,LAGDICHT_BURG,1.22,1.22,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6403,2024-06-13,6,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6404,1995-09-07,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6404,2000-10-12,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6404,2005-08-07,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6404,2010-07-07,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6404,2015-10-01,5,NS,Wald,LAGDICHT_BURG,1.22,1.22,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6404,2024-06-13,6,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6405,1995-09-22,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6405,2000-08-29,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6405,2005-09-01,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6405,2010-05-27,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6405,2015-11-04,5,NS,Wald,LAGDICHT_BURG,1.27,1.27,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6406,1995-09-04,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6406,2000-07-26,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6406,2005-09-14,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6406,2010-06-30,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6406,2015-07-01,5,NS,Wald,LAGDICHT_BURG,1,1,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6407,1995-09-22,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6407,2000-06-27,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6407,2005-09-08,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6407,2010-06-30,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6407,2015-07-01,5,NS,Wald,LAGDICHT_BURG,0.78,0.78,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6408,1995-09-19,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6408,2000-07-19,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6408,2005-10-27,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6408,2010-07-08,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6408,2015-11-18,5,NS,Wald,LAGDICHT_BURG,1.19,1.19,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6408,2024-02-29,6,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6409,1995-09-20,1,HS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6409,2000-11-02,2,HS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6409,2005-07-13,3,HS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6409,2010-08-11,4,HS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6409,2015-10-08,5,HS,Wald,LAGDICHT_BURG,1.21,1.21,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6409,2020-09-03,6,HS,Wald,LAGDICHT_BURG,1.12,1.12,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6410,1995-09-07,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6410,2000-07-05,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6410,2005-07-13,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6410,2010-07-07,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6410,2015-10-01,5,NS,Wald,LAGDICHT_BURG,1.01,1.01,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6410,2024-03-14,6,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6411,1995-09-07,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6411,2000-07-05,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6411,2005-11-09,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6411,2010-07-07,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6411,2015-10-01,5,NS,Wald,LAGDICHT_BURG,1.17,1.17,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6411,2024-03-21,6,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6412,1995-09-22,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6412,2000-05-24,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6412,2005-09-01,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6412,2010-07-01,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6412,2015-07-08,5,NS,Wald,LAGDICHT_BURG,1.15,1.15,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6413,1995-09-22,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6413,2000-08-22,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6413,2005-09-14,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6413,2010-07-01,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6413,2015-07-01,5,NS,Wald,LAGDICHT_BURG,1.07,1.07,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6414,1995-09-04,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6414,2000-07-26,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6414,2005-11-02,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6414,2010-07-08,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6414,2015-07-08,5,NS,Wald,LAGDICHT_BURG,1.34,1.34,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6415,1995-09-08,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6415,2000-07-26,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6415,2005-11-09,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6415,2010-07-08,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6415,2015-07-09,5,NS,Wald,LAGDICHT_BURG,1.06,1.06,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6416,1995-09-05,1,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6416,2000-07-25,2,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6416,2005-09-08,3,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6416,2010-06-30,4,NS,Wald,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6416,2015-06-24,5,NS,Wald,LAGDICHT_BURG,1.36,1.36,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6417,1995-09-14,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6417,2000-08-29,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6417,2005-08-10,3,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6417,2010-03-24,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6417,2015-04-23,5,NS,Acker,LAGDICHT_BURG,1.49,1.49,ld.2,NA,NA,NA,Lagerungsdichte,kg/l
6418,1995-09-13,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6418,2000-08-15,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6418,2005-05-19,3,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6418,2010-03-31,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6418,2015-03-11,5,NS,Acker,LAGDICHT_BURG,1.17,1.17,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6418,2024-04-04,6,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6419,1995-09-14,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6419,2000-10-25,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6419,2010-03-25,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6419,2015-03-12,5,NS,Acker,LAGDICHT_BURG,1.31,1.31,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6420,1995-09-04,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6420,2000-10-25,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6420,2010-03-25,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6420,2015-03-18,5,NS,Acker,LAGDICHT_BURG,1.46,1.46,ld.2,NA,NA,NA,Lagerungsdichte,kg/l
6421,1995-09-13,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6421,2000-08-15,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6421,2010-04-15,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6421,2015-03-17,5,NS,Acker,LAGDICHT_BURG,1.39,1.39,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6421,2024-03-14,6,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6422,1995-09-05,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6422,2000-10-25,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6422,2010-07-21,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6422,2015-04-23,5,NS,Acker,LAGDICHT_BURG,1.26,1.26,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6423,1995-09-13,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6423,2000-11-01,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6423,2010-03-31,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6423,2015-03-17,5,NS,Acker,LAGDICHT_BURG,1.47,1.47,ld.2,NA,NA,NA,Lagerungsdichte,kg/l
6423,2024-03-07,6,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6424,1995-09-21,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6424,2000-08-16,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6424,2010-04-14,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6424,2015-03-11,5,NS,Acker,LAGDICHT_BURG,1.22,1.22,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6425,1995-09-21,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6425,2000-08-15,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6425,2010-03-31,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6425,2015-04-22,5,NS,Acker,LAGDICHT_BURG,1.35,1.35,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6425,2024-04-11,6,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6426,1995-09-21,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6426,2000-10-12,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6426,2010-08-18,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6426,2015-03-17,5,NS,Acker,LAGDICHT_BURG,1.44,1.44,ld.2,NA,NA,NA,Lagerungsdichte,kg/l
6426,2024-05-29,6,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6427,1995-09-27,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6427,2000-08-29,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6427,2010-04-08,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6427,2015-03-18,5,NS,Acker,LAGDICHT_BURG,1.41,1.41,ld.2,NA,NA,NA,Lagerungsdichte,kg/l
6428,1995-09-08,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6428,2000-11-02,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6428,2010-08-04,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6428,2015-04-30,5,NS,Acker,LAGDICHT_BURG,1.5,1.5,ld.2,NA,NA,NA,Lagerungsdichte,kg/l
6429,1995-09-28,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6429,2000-08-22,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6429,2010-04-15,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6429,2015-03-19,5,NS,Acker,LAGDICHT_BURG,1.37,1.37,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6430,1995-09-27,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6430,2005-08-10,3,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6430,2010-04-07,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6430,2015-04-08,5,NS,Acker,LAGDICHT_BURG,1.51,1.51,ld.2,NA,NA,NA,Lagerungsdichte,kg/l
6431,1995-09-20,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6431,2000-11-01,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6431,2010-03-31,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6431,2015-03-12,5,NS,Acker,LAGDICHT_BURG,1.43,1.43,ld.2,NA,NA,NA,Lagerungsdichte,kg/l
6432,1995-09-21,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6432,2000-08-29,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6432,2010-04-21,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6432,2015-03-11,5,NS,Acker,LAGDICHT_BURG,1.34,1.34,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6433,1995-09-27,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6433,2000-10-18,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6433,2005-08-10,3,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6433,2010-04-14,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6433,2015-03-13,5,NS,Acker,LAGDICHT_BURG,1.23,1.23,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6434,1995-09-20,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6434,2000-08-15,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6434,2010-03-31,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6434,2015-09-09,5,NS,Acker,LAGDICHT_BURG,1.3,1.3,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6435,1995-09-13,1,HS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6435,2000-08-30,2,HS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6435,2005-04-06,3,HS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6435,2010-07-21,4,HS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6435,2015-11-04,5,HS,Acker,LAGDICHT_BURG,1.21,1.21,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6435,2020-05-28,6,HS,Acker,LAGDICHT_BURG,1.4,1.4,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6436,1995-09-13,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6436,2000-07-26,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6436,2010-07-21,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6436,2015-03-17,5,NS,Acker,LAGDICHT_BURG,1.45,1.45,ld.2,NA,NA,NA,Lagerungsdichte,kg/l
6437,1995-09-14,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6437,2000-10-25,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6437,2010-03-25,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6437,2015-03-12,5,NS,Acker,LAGDICHT_BURG,1.31,1.31,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6438,1995-09-05,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6438,2000-08-02,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6438,2010-03-25,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6438,2015-03-18,5,NS,Acker,LAGDICHT_BURG,1.5,1.5,ld.2,NA,NA,NA,Lagerungsdichte,kg/l
6439,1995-09-14,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6439,2000-08-20,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6439,2010-04-14,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6439,2015-03-19,5,NS,Acker,LAGDICHT_BURG,1.26,1.26,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6440,1995-09-08,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6440,2000-08-03,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6440,2010-08-04,4,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6440,2015-08-26,5,NS,Acker,LAGDICHT_BURG,1.35,1.35,ld.1,NA,NA,NA,Lagerungsdichte,kg/l
6441,1995-09-05,1,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
6441,2000-10-18,2,NS,Acker,LAGDICHT_BURG,NA,NA,NA,NA,NA,NA,Lagerungsdichte,kg/l
