StandortID;p.dat;periode;KaboStatus;AktStandorttyp;Parameter;Wert_plot_OB;Wert_tab_OB;Klasse_OB;Quelle_OB;Wert_plot_UB;Wert_tab_UB;Klasse_UB;Quelle_UB
6441;18.10.2000;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
6441;19.05.2005;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
6441;07.04.2010;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0;<0.15;-1;xrf
6441;12.03.2015;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
6442;06.09.1995;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.02;0.02;0;vbbo
6442;01.11.2000;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
6442;14.04.2010;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
6442;19.03.2015;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.01;0.01;0;vbbo
6444;08.09.1995;1;NS;Grünland;HGT_PPM;0.01;0.01;0;vbbo;NA;NA;NA;NA
6444;25.07.2000;2;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
6444;21.04.2010;4;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
6444;22.04.2015;5;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.01;0.01;0;vbbo
6445;28.09.1995;1;NS;Grünland;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
6445;22.08.2000;2;NS;Grünland;HGT_PPM;0.03;0.03;0;vbbo;0.02;0.02;0;vbbo
6445;24.03.2010;4;NS;Grünland;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
6445;30.04.2015;5;NS;Grünland;HGT_PPM;0.03;0.03;0;vbbo;0.02;0.02;0;vbbo
6447;08.09.1995;1;NS;Grünland;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
6447;30.08.2000;2;NS;Grünland;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
6447;24.03.2010;4;NS;Grünland;HGT_PPM;0.04;0.04;0;vbbo;0.05;0.05;0;vbbo
6447;30.04.2015;5;NS;Grünland;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
6448;21.09.1995;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.03;0.03;0;vbbo;0.03;0.03;0;vbbo
6448;16.08.2000;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.03;0.03;0;vbbo;0.02;0.02;0;vbbo
6448;11.08.2005;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.03;0.03;0;vbbo;0.03;0.03;0;vbbo
6448;15.04.2010;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.03;0.03;0;vbbo;0;<0.15;-1;xrf
6448;08.04.2015;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.03;0.03;0;vbbo;0.03;0.03;0;vbbo
6449;06.09.1995;1;NS;Grünland;HGT_PPM;0.08;0.08;0;vbbo;0.03;0.03;0;vbbo
6449;03.08.2000;2;NS;Grünland;HGT_PPM;0.08;0.08;0;vbbo;0.02;0.02;0;vbbo
6449;21.04.2010;4;NS;Grünland;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
6449;22.04.2015;5;NS;Grünland;HGT_PPM;0.07;0.07;0;vbbo;0.02;0.02;0;vbbo
6450;14.09.1995;1;HS;Grünland;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
6450;23.08.2000;2;HS;Grünland;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
6450;06.04.2005;3;HS;Grünland;HGT_PPM;0.04;0.04;0;vbbo;0.05;0.05;0;vbbo
6450;21.04.2010;4;HS;Grünland;HGT_PPM;0.04;0.04;0;vbbo;0.05;0.05;0;vbbo
6450;22.04.2015;5;HS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
6450;03.06.2020;6;HS;Grünland;HGT_PPM;0.04;0.04;0;vbbo;0.11;0.11;0;vbbo
6451;06.09.1995;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
6451;02.08.2000;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.03;0.03;0;vbbo;0.03;0.03;0;vbbo
6451;14.09.2005;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.03;0.03;0;vbbo
6451;07.04.2010;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.03;0.03;0;vbbo;0;<0.15;-1;xrf
6451;25.03.2015;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.03;0.03;0;vbbo;0.03;0.03;0;vbbo
6452;06.09.1995;1;HS;Grünland;HGT_PPM;0.08;0.08;0;vbbo;0.03;0.03;0;vbbo
6452;25.07.2000;2;HS;Grünland;HGT_PPM;0.08;0.08;0;vbbo;0.02;0.02;0;vbbo
6452;06.04.2005;3;HS;Grünland;HGT_PPM;0.08;0.08;0;vbbo;0.03;0.03;0;vbbo
6452;24.03.2010;4;HS;Grünland;HGT_PPM;0.08;0.08;0;vbbo;0;<0.15;-1;xrf
6452;25.03.2015;5;HS;Grünland;HGT_PPM;0.08;0.08;0;vbbo;0.03;0.03;0;vbbo
6452;01.07.2020;6;HS;Grünland;HGT_PPM;0.07;0.07;0;vbbo;0;<0.15;-1;xrf
6453;14.09.1995;1;NS;Wald;HGT_PPM;0.08;0.08;0;vbbo;0.06;0.06;0;vbbo
6453;19.07.2000;2;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0.05;0.05;0;vbbo
6453;09.11.2005;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
6453;06.10.2010;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
6453;08.07.2015;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
6454;08.09.1995;1;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
6454;18.10.2000;2;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.02;0.02;0;vbbo;0;<0.15;-1;xrf
6454;06.04.2005;3;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.02;0.02;0;vbbo;0;<0.15;-1;xrf
6454;15.04.2010;4;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.02;0.02;0;vbbo;0.01;0.01;0;vbbo
6454;19.03.2015;5;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.02;0.02;0;vbbo;0.01;0.01;0;vbbo
6454;05.11.2020;6;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
6455;21.09.1995;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
6455;15.08.2000;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.03;0.03;0;vbbo
6455;31.03.2010;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
6455;11.03.2015;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
6456;27.09.1995;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
6456;16.08.2000;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;NA;NA;NA;NA
6456;08.04.2010;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.01;0.01;0;vbbo
6456;09.04.2015;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.01;0.01;0;vbbo
6457;27.09.1995;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
6457;01.11.2000;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
6457;08.04.2010;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
6457;09.04.2015;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.02;0.02;0;vbbo
6457;04.04.2024;6;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
6458;06.09.1995;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.07;0.07;0;vbbo;0.06;0.06;0;vbbo
6458;16.08.2000;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.07;0.07;0;vbbo;0.06;0.06;0;vbbo
6458;11.08.2005;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.08;0.08;0;vbbo;0.07;0.07;0;vbbo
6458;08.04.2010;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.07;0.07;0;vbbo;0;<0.15;-1;xrf
6458;19.03.2015;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.07;0.07;0;vbbo;0.06;0.06;0;vbbo
6459;30.10.1995;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;NA;NA;NA;NA
6459;30.08.2000;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;NA;NA;NA;NA
6459;10.08.2005;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;NA;NA;NA;NA
6459;07.04.2010;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
6459;25.03.2015;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.03;0.03;0;vbbo;0.01;0.01;0;vbbo
6566;18.07.1996;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.03;0.03;0;vbbo
6566;28.03.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.07;0.07;0;vbbo;NA;NA;NA;NA
6566;08.08.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.07;0.07;0;vbbo;0.03;0.03;0;vbbo
6566;19.05.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.04;0.04;0;vbbo
6566;30.03.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.03;0.03;0;vbbo
6570;06.08.1996;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
6570;05.04.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;NA;NA;NA;NA
6570;04.05.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
6570;22.06.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
6570;10.08.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7089;26.06.1996;1;NS;Wald;HGT_PPM;0.12;0.12;0;vbbo;0.02;0.02;0;vbbo
7089;16.11.2001;2;NS;Wald;HGT_PPM;0.1;0.1;0;vbbo;NA;NA;NA;NA
7089;05.07.2006;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7089;20.04.2011;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
7089;25.08.2016;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7089;18.08.2021;6;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7090;26.06.1996;1;NS;Wald;HGT_PPM;0.08;0.08;0;vbbo;0.11;0.11;0;vbbo
7090;15.11.2001;2;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
7090;14.06.2006;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0.04;0.04;0;vbbo
7090;31.05.2011;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
7090;15.06.2016;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7090;04.08.2021;6;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7091;26.06.1996;1;NS;Wald;HGT_PPM;0.09;0.09;0;vbbo;0.03;0.03;0;vbbo
7091;15.11.2001;2;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7091;05.07.2006;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0.03;0.03;0;vbbo
7091;31.05.2011;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
7091;25.08.2016;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7091;21.09.2021;6;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7092;14.06.1996;1;NS;Wald;HGT_PPM;0.09;0.09;0;vbbo;0.03;0.03;0;vbbo
7092;29.08.2001;2;NS;Wald;HGT_PPM;0.11;0.11;0;vbbo;NA;NA;NA;NA
7092;24.05.2006;3;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0.04;0.04;0;vbbo
7092;25.05.2011;4;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;NA;NA;NA;NA
7092;27.07.2016;5;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7092;14.09.2021;6;NS;Wald;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7093;03.09.1996;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
7093;01.06.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;NA;NA;NA;NA
7093;21.09.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.05;0.05;0;vbbo
7093;02.05.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7093;04.05.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.04;0.04;0;vbbo
7094;06.08.1996;1;NS;Grünland;HGT_PPM;0.06;0.06;0;vbbo;0.02;0.02;0;vbbo
7094;22.02.2001;2;NS;Grünland;HGT_PPM;0.07;0.07;0;vbbo;NA;NA;NA;NA
7094;10.05.2006;3;NS;Grünland;HGT_PPM;0.06;0.06;0;vbbo;NA;NA;NA;NA
7094;25.08.2011;4;NS;Grünland;HGT_PPM;0.06;0.06;0;vbbo;0;<0.15;-1;xrf
7094;18.05.2016;5;NS;Grünland;HGT_PPM;0.06;0.06;0;vbbo;0.02;0.02;0;vbbo
7095;24.07.1996;1;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
7095;22.02.2001;2;NS;Grünland;HGT_PPM;0.06;0.06;0;vbbo;NA;NA;NA;NA
7095;04.04.2006;3;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
7095;09.06.2011;4;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
7095;18.05.2016;5;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
7096;13.08.1996;1;HS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
7096;04.05.2001;2;HS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0;<0.15;-1;xrf
7096;04.04.2006;3;HS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7096;15.09.2011;4;HS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7096;08.06.2016;5;HS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7096;23.06.2021;6;HS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7097;23.07.1996;1;NS;Grünland;HGT_PPM;0.11;0.11;0;vbbo;0.04;0.04;0;vbbo
7097;15.03.2001;2;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7097;04.04.2006;3;NS;Grünland;HGT_PPM;0.04;0.04;0;vbbo;0.05;0.05;0;vbbo
7097;02.05.2011;4;NS;Grünland;HGT_PPM;0.04;0.04;0;vbbo;0.05;0.05;0;vbbo
7097;07.04.2016;5;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7098;23.07.1996;1;NS;Grünland;HGT_PPM;0.08;0.08;0;vbbo;0.04;0.04;0;vbbo
7098;15.03.2001;2;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
7098;17.05.2006;3;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7098;04.05.2011;4;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
7098;31.08.2016;5;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7099;13.08.1996;1;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
7099;15.03.2001;2;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
7099;20.04.2006;3;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
7099;22.06.2011;4;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
7099;11.05.2016;5;NS;Grünland;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
7100;13.08.1996;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
7100;11.05.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.01;0.01;0;vbbo;0.05;0.05;0;vbbo
7100;20.04.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
7100;15.09.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.05;0.05;0;vbbo
7100;26.05.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7101;07.08.1996;1;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.08;0.08;0;vbbo;0.03;0.03;0;vbbo
7101;30.05.2001;2;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.09;0.09;0;vbbo;0;<0.15;-1;xrf
7101;27.07.2006;3;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.08;0.08;0;vbbo;0.03;0.03;0;vbbo
7101;09.11.2011;4;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.08;0.08;0;vbbo;0.03;0.03;0;vbbo
7101;04.08.2016;5;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.08;0.08;0;vbbo;0.03;0.03;0;vbbo
7101;11.08.2021;6;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.08;0.08;0;vbbo;0.04;0.04;0;vbbo
7102;16.07.1996;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.07;0.07;0;vbbo
7102;11.05.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
7102;25.04.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7102;22.06.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7102;16.03.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7103;25.07.1996;1;NS;Grünland;HGT_PPM;0.09;0.09;0;vbbo;0.03;0.03;0;vbbo
7103;01.03.2001;2;NS;Grünland;HGT_PPM;0.08;0.08;0;vbbo;NA;NA;NA;NA
7103;29.03.2006;3;NS;Grünland;HGT_PPM;0.07;0.07;0;vbbo;0.03;0.03;0;vbbo
7103;22.06.2011;4;NS;Grünland;HGT_PPM;0.07;0.07;0;vbbo;NA;NA;NA;NA
7103;11.05.2016;5;NS;Grünland;HGT_PPM;0.07;0.07;0;vbbo;0.02;0.02;0;vbbo
7104;17.07.1996;1;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.1;0.1;0;vbbo;0.04;0.04;0;vbbo
7104;28.03.2001;2;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.09;0.09;0;vbbo;0;<0.15;-1;xrf
7104;08.08.2006;3;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.08;0.08;0;vbbo;0;<0.15;-1;xrf
7104;21.04.2011;4;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.08;0.08;0;vbbo;0.04;0.04;0;vbbo
7104;06.04.2016;5;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.08;0.08;0;vbbo;0.04;0.04;0;vbbo
7104;10.11.2021;6;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.08;0.08;0;vbbo;0.03;0.03;0;vbbo
7105;08.08.1996;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.03;0.03;0;vbbo
7105;09.05.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;NA;NA;NA;NA;NA;NA;NA;NA
7105;26.04.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
7105;20.04.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.03;0.03;0;vbbo
7105;11.08.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.04;0.04;0;vbbo;0.04;0.04;0;vbbo
7105;24.03.2021;6;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7106;25.07.1996;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7106;28.03.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;NA;NA;NA;NA
7106;03.05.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7106;01.09.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7106;20.04.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7107;18.07.1996;1;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.04;0.04;0;vbbo
7107;11.10.2001;2;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0;<0.15;-1;xrf
7107;08.11.2006;3;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
7107;23.06.2011;4;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
7107;01.06.2016;5;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.03;0.03;0;vbbo
7107;21.04.2021;6;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;0.03;0.03;0;vbbo
7108;08.08.1996;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.07;0.07;0;vbbo;0.03;0.03;0;vbbo
7108;11.10.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.07;0.07;0;vbbo;0.05;0.05;0;vbbo
7108;16.08.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.07;0.07;0;vbbo;0.05;0.05;0;vbbo
7108;30.03.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.09;0.09;0;vbbo;0.04;0.04;0;vbbo
7108;13.04.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.07;0.07;0;vbbo;0.05;0.05;0;vbbo
7108;21.04.2021;6;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7109;07.08.1996;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.04;0.04;0;vbbo
7109;19.04.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7109;04.08.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7109;21.04.2016;5;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.05;0.05;0;vbbo
7109;12.08.2021;6;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0;<0.15;-1;xrf;0;<0.15;-1;xrf
7110;06.08.1996;1;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.09;0.09;0;vbbo;0.03;0.03;0;vbbo
7110;04.05.2001;2;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.1;0.1;0;vbbo;0;<0.15;-1;xrf
7110;01.03.2006;3;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.09;0.09;0;vbbo;0.04;0.04;0;vbbo
7110;13.04.2011;4;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.09;0.09;0;vbbo;0.04;0.04;0;vbbo
7110;24.03.2016;5;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.09;0.09;0;vbbo;0.04;0.04;0;vbbo
7110;23.06.2021;6;HS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.09;0.09;0;vbbo;0.04;0.04;0;vbbo
7111;02.09.1996;1;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
7111;01.06.2001;2;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.06;0.06;0;vbbo;NA;NA;NA;NA
7111;01.03.2006;3;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
7111;09.05.2011;4;NS;AckerGemüsebauSpez.kulturen;HGT_PPM;0.05;0.05;0;vbbo;0.02;0.02;0;vbbo
